Daily River Authority trends for Gummanur from 01-Jan-2015 to 11-Jul-2022,,,,,
,,,,,
Dates,Last 10 Year Average (Flow in cumecs),Last Year (Flow in cumecs),Current Year (Flow in cumecs),Level (m),
16-Oct-19,751.0298521,25.824,-,0,
17-Oct-19,633.9051484,20.33,-,0,
18-Oct-19,10.18784184,0,-,0,
19-Oct-19,398.5306047,0,-,0,
20-Oct-19,307.2633018,22.411,-,0,
21-Oct-19,296.6333508,0,-,0,
22-Oct-19,10.54808089,22.347,-,0,
23-Oct-19,331.0463874,21.323,-,0,
24-Oct-19,10.10928244,19.062,-,0,
25-Oct-19,9.75288075,10.694,-,0,
26-Oct-19,10.9438881,9.822,-,0,
27-Oct-19,13.98595848,9.565,-,0,
28-Oct-19,15.41780742,0,-,0,
29-Oct-19,16.74238381,9.079,-,0,
30-Oct-19,17.11641089,10.617,-,0,
31-Oct-19,16.71098746,12.41,-,0,
01-Nov-19,13.29365644,12.283,-,0,
02-Nov-19,16.82470392,11.407,-,0,
03-Nov-19,15.4770508,11.59,-,0,
04-Nov-19,15.0174685,0,-,0,
05-Nov-19,18.96158657,7.554,-,0,
06-Nov-19,22.08710522,0,-,0,
07-Nov-19,18.86660038,11.945,-,0,
08-Nov-19,16.25468337,18.441,-,0,
09-Nov-19,14.21393837,17.403,-,0,
10-Nov-19,23.93429544,12.398,-,0,
11-Nov-19,16.76801441,0,-,0,
12-Nov-19,15.66118715,6.932,-,0,
13-Nov-19,16.94114519,4.609,-,0,
14-Nov-19,15.12885633,5.608,-,0,
15-Nov-19,14.40584584,2.727,-,0,
16-Nov-19,12.98890935,12.661,-,0,
17-Nov-19,13.32722599,12.059,-,0,
18-Nov-19,11.40387562,0,-,0,
19-Nov-19,16.64374655,17.776,-,0,
21-Nov-19,13.29383254,0,0,0,
22-Nov-19,13.07599141,16.345,-,0,
23-Nov-19,13.4260381,0,-,0,
24-Nov-19,14.4278781,18.835,-,0,
25-Nov-19,11.95159604,0,-,0,
26-Nov-19,13.93945111,17.813,-,0,
27-Nov-19,16.25361222,12.853,-,0,
28-Nov-19,15.16238486,18.6,-,0,
29-Nov-19,13.25451884,15.2,-,0,
30-Nov-19,10.70722483,12.368,-,0,
01-Dec-19,10.76612957,12.233,-,0,
02-Dec-19,13.47622724,0,-,0,
03-Dec-19,14.74772058,12.504,-,0,
04-Dec-19,12.30328456,11.688,-,0,
05-Dec-19,11.09351534,15.007,-,0,
06-Dec-19,11.00999222,15.278,-,0,
07-Dec-19,10.7545911,12.485,-,0,
08-Dec-19,11.38494745,18.084,-,0,
09-Dec-19,8.66269734,0,-,0,
10-Dec-19,10.83641509,14.194,-,0,
11-Dec-19,9.0867573,13.042,-,0,
12-Dec-19,9.38534104,11.349,-,0,
13-Dec-19,7.648480056,10.661,-,0,
14-Dec-19,8.72918786,13.731,-,0,
15-Dec-19,9.49294138,10.644,-,0,
16-Dec-19,12.5751298,0,-,0,
17-Dec-19,9.37944109,16.092,-,0,
18-Dec-19,7.6340062,12.604,-,0,
19-Dec-19,7.31415799,7.877,-,0,
20-Dec-19,8.56431113,11.787,-,0,
23-Dec-19,6.28415723,0,-,0,
27-Dec-19,7.46666059,8.583,-,0,
28-Dec-19,7.24457336,7.762,-,0,
29-Dec-19,7.41034508,8.114,-,0,
30-Dec-19,5.31344874,0,-,0,
31-Dec-19,6.93171114,14.898,-,0,14.765
01-Jan-20,6.5420314,8.482,-,0,
02-Jan-20,6.24337592,8,-,0,
03-Jan-20,6.19705186,8.47,-,0,
04-Jan-20,7.09516999,14.419,-,0,
05-Jan-20,7.52383465,9.125,-,0,
06-Jan-20,6.85551622,0,-,0,
07-Jan-20,6.30231725,8.378,-,0,
08-Jan-20,7.599806544,6.605,-,0,
09-Jan-20,7.78991436,8.255,-,0,
10-Jan-20,7.72159869,12.733,-,0,
11-Jan-20,6.699921274,12.018,-,0,
12-Jan-20,6.07496602,10.636,-,0,
13-Jan-20,5.3643216,0,-,0,
14-Jan-20,4.357758822,7.82,-,0,
15-Jan-20,5.170995967,0,-,0,
16-Jan-20,6.93575711,10.614,-,0,
17-Jan-20,6.86010078,10.324,-,0,
18-Jan-20,6.299693894,7.688,-,0,
19-Jan-20,5.81776775,6.042,-,0,
20-Jan-20,5.591567445,0,-,0,
21-Jan-20,4.56543886,6.517,-,0,
22-Jan-20,4.861730289,8.127,-,0,
23-Jan-20,5.529991604,9.365,-,0,
24-Jan-20,5.42899365,9.423,-,0,
14-Feb-20,3.768530143,10.496,-,0,
15-Feb-20,3.721349901,10.691,-,0,
17-Feb-20,2.063272585,0,-,0,
18-Feb-20,2.056001613,6.296,-,0,
19-Feb-20,2.638484133,1.942,-,0,
20-Feb-20,3.43848178,11.062,-,0,
21-Feb-20,3.44529117,10.736,-,490.77,
25-Feb-20,1.53180081,0,-,0,
26-Feb-20,2.335906589,0,-,0,
29-Feb-20,2.67020443,6.712,-,491.24,
02-Mar-20,2.470499615,0,-,491.2,
03-Mar-20,3.06636632,0,-,491.2,
04-Mar-20,1.847262105,0,-,491.14,
05-Mar-20,2.50905535,0,-,491.15,
06-Mar-20,2.542593246,0,-,491.15,
07-Mar-20,2.89207948,0,-,491.17,
08-Mar-20,2.914167736,0,-,491.18,
09-Mar-20,3.261519875,0,-,491.15,
11-Mar-20,1.65567382,0,-,491.28,
12-Mar-20,2.018863529,0,-,491.28,
13-Mar-20,2.419203344,0,-,491.16,
14-Mar-20,2.432698048,0,-,490.94,
15-Mar-20,2.461159177,0,-,490.83,
16-Mar-20,2.613254396,0,-,490.82,
17-Mar-20,2.961179197,0,-,490.8,
18-Mar-20,1.62718659,0,-,490.8,
19-Mar-20,2.918247818,0,-,490.78,
20-Mar-20,2.970018845,0,-,490.75,
21-Mar-20,3.22217363,0,-,490.73,
22-Mar-20,3.610780465,0,-,490.72,
23-Mar-20,3.840659827,0,-,490.68,
24-Mar-20,3.742169252,0,-,490.65,
04-Apr-20,2.849943056,0,-,0,
05-Apr-20,2.710212811,0,-,0,
15-Apr-20,1.52686667,0,-,0,
20-Apr-20,6.518155026,0,-,490.65,
21-Apr-20,3.596888715,0,-,490.65,
22-Apr-20,2.02302416,0,-,490.61,
23-Apr-20,3.064282967,0,-,490.6,
24-Apr-20,3.28036544,0,-,490.6,
25-Apr-20,4.75408472,0,-,490.58,
26-Apr-20,5.91185691,0,-,490.58,
27-Apr-20,7.21205675,0,-,490.55,
28-Apr-20,5.547817957,0,-,490.54,
29-Apr-20,4.618988496,0,-,490.56,
30-Apr-20,4.866597084,0,-,490.62,
01-May-20,5.710321514,0,-,491.11,
02-May-20,5.835779644,0,-,491.14,
03-May-20,5.9560525,0,-,491.14,
04-May-20,7.831219875,0,-,491.12,
05-May-20,7.285269466,0,-,491.1,
06-May-20,4.484497875,0,-,0,
07-May-20,7.505224719,0,-,491.04,
08-May-20,7.014238413,0,-,491.02,
09-May-20,6.54109105,0,-,491.01,
10-May-20,5.329925175,0,-,490.98,
11-May-20,4.099612611,0,-,490.98,
12-May-20,4.1792887,0,-,490.97,
13-May-20,2.433218122,0,-,491.02,
14-May-20,4.136842688,0,-,490.99,
15-May-20,6.778891989,0,-,490.98,
16-May-20,7.216649833,0,-,490.98,
17-May-20,7.73242933,0,-,490.95,
18-May-20,8.493087056,0,-,490.94,
19-May-20,10.24353333,0,-,490.98,
20-May-20,9.375635411,0,-,491.06,
21-May-20,10.60068924,0,-,491.13,
22-May-20,12.19793358,0,-,491.15,
23-May-20,11.78911314,0,-,491.17,
24-May-20,11.41985628,0,-,0,
25-May-20,9.281538544,0,-,491.29,
26-May-20,9.885306033,0,-,491.3,
27-May-20,6.249413175,0,-,491.29,
28-May-20,9.591341125,0,-,491.28,
29-May-20,12.07584206,0,-,491.33,
30-May-20,8.068270538,0,-,491.4,
31-May-20,11.16205928,0,-,491.4,
01-Jun-20,11.14182908,0,-,491.39,
02-Jun-20,12.21717556,0,-,491.4,
03-Jun-20,16.07291567,0,-,491.37,
04-Jun-20,19.48430925,0,-,491.35,
05-Jun-20,17.73024435,0,-,491.33,
06-Jun-20,16.01928556,0,-,491.3,
07-Jun-20,14.33949147,0,-,491.3,
08-Jun-20,14.54784011,0,-,491.29,
09-Jun-20,13.57814162,0,-,491.33,
10-Jun-20,11.0842118,0,-,491.36,
11-Jun-20,13.1710802,0,-,491.35,
12-Jun-20,10.28972641,0,-,491.36,
13-Jun-20,10.92998344,0,-,491.34,
14-Jun-20,9.942001878,0,-,491.35,
15-Jun-20,10.4211265,0,-,491.35,
16-Jun-20,8.762385222,0,-,491.35,
17-Jun-20,8.741126578,0,-,491.37,
18-Jun-20,7.081443625,0,-,491.33,
19-Jun-20,6.924235025,0,-,491.3,
20-Jun-20,9.103322411,0,-,491.3,
21-Jun-20,8.072003833,0,-,491.3,
22-Jun-20,7.188572744,0,-,491.3,
23-Jun-20,8.945885756,0,-,491.29,
24-Jun-20,6.937077767,0,-,491.29,
25-Jun-20,6.693108793,0,-,491.31,
26-Jun-20,3.721963875,0,-,491.3,
27-Jun-20,6.14845614,0,-,491.24,
28-Jun-20,7.68948184,0,-,491.13,
29-Jun-20,6.70745237,0,-,490.95,
30-Jun-20,6.85393745,0,-,490.86,
01-Jul-20,5.5248685,0,-,491.06,
02-Jul-20,5.009931378,0,-,491.13,
03-Jul-20,4.803528689,0,-,491.16,
04-Jul-20,4.27832865,0,-,491.18,
05-Jul-20,5.527982578,0,-,491.25,
06-Jul-20,6.347398744,0,-,491.32,
07-Jul-20,6.030119549,0,-,491.36,
08-Jul-20,4.306855678,0,-,491.35,
09-Jul-20,4.934549775,0,-,491.33,
10-Jul-20,4.107814511,0,-,491.33,
11-Jul-20,4.219284833,0,-,491.35,
12-Jul-20,3.9665325,0,-,491.39,
13-Jul-20,3.926891822,0,-,491.4,
14-Jul-20,4.100068456,0,-,491.38,
15-Jul-20,2.698021622,0,-,491.36,
16-Jul-20,3.989804846,0,-,491.34,
17-Jul-20,4.976946489,0,-,491.32,
18-Jul-20,4.50728816,0,-,491.32,
19-Jul-20,3.581090974,0,-,491.35,
20-Jul-20,3.158819496,0,-,491.36,
21-Jul-20,3.158241152,0,-,491.39,
22-Jul-20,3.546719206,0,-,491.39,
23-Jul-20,6.514703939,0,-,491.41,
24-Jul-20,7.403740044,0,-,491.4,
25-Jul-20,7.30801895,0,-,491.37,
26-Jul-20,7.2099806,0,-,491.4,
27-Jul-20,13.7071901,0,-,491.39,
28-Jul-20,9.89447126,0,-,491.35,
29-Jul-20,5.87372155,0,-,491.37,
30-Jul-20,10.30122352,0,-,491.37,
31-Jul-20,4.237969,0,-,491.35,
01-Aug-20,10.25968664,0,-,491.32,
02-Aug-20,7.4143164,0,-,491.32,
03-Aug-20,6.38620803,0,-,491.33,
04-Aug-20,5.84917073,0,-,491.36,
05-Aug-20,4.52355427,0,-,491.36,
06-Aug-20,3.853155956,0,-,491.35,
07-Aug-20,3.429248494,0,-,491.33,
08-Aug-20,3.93769198,0,-,491.32,
09-Aug-20,4.67902996,0,-,491.3,
10-Aug-20,6.22544397,0,-,491.3,
11-Aug-20,6.23484564,0,-,491.3,
12-Aug-20,3.275802495,0,-,491.29,
13-Aug-20,4.025382644,0,-,491.28,
14-Aug-20,3.949319978,0,-,491.26,
15-Aug-20,2.369125,0,-,491.24,
16-Aug-20,265.8386344,0,-,491.24,
17-Aug-20,307.3906117,0,-,491.2,
18-Aug-20,144.4848254,0,-,491.17,
19-Aug-20,7.18526969,0,-,491.16,
20-Aug-20,10.52667227,0,-,491.14,
21-Aug-20,14.44357763,0,-,491.12,
22-Aug-20,10.11441741,0,-,491.05,
23-Aug-20,10.5080117,0,-,490.96,
24-Aug-20,9.690434,0,-,490.91,
25-Aug-20,8.531511271,0,-,490.97,
26-Aug-20,390.803914,0,-,491.07,
27-Aug-20,7.02700115,0,-,491.12,
28-Aug-20,10.05367075,0,-,491.15,
29-Aug-20,10.444367,0,-,491.17,
30-Aug-20,10.0266347,0,-,491.17,
31-Aug-20,13.70834811,0,-,491.24,
01-Sep-20,12.41937311,0,-,491.34,
02-Sep-20,5.458887375,0,-,491.33,
03-Sep-20,13.11089546,0,-,491.35,
04-Sep-20,26.89804702,0,-,491.39,
05-Sep-20,18.75463456,0,-,491.39,
06-Sep-20,23.46994127,0,-,491.37,
07-Sep-20,18.47843331,0,-,491.38,
08-Sep-20,21.07112083,0,-,491.35,
09-Sep-20,21.0351855,0,-,491.34,
10-Sep-20,13.75360058,0,-,491.33,
11-Sep-20,22.27668388,0,-,491.41,
12-Sep-20,22.72413515,0,-,491.45,
13-Sep-20,19.82783638,0,-,491.48,
14-Sep-20,12.72235432,0,-,491.5,
15-Sep-20,21.15095241,0,-,491.44,
16-Sep-20,15.12598323,0,-,491.39,
17-Sep-20,12.47594311,0,-,491.32,
18-Sep-20,12.91209163,0,-,491.33,
19-Sep-20,13.21269103,0,-,491.32,
20-Sep-20,9.814174145,0,-,491.32,
21-Sep-20,6.578199836,0,-,491.31,
22-Sep-20,10.7768853,0,-,491.3,
23-Sep-20,6.99653658,0,-,491.36,
24-Sep-20,8.697857249,0,-,491.31,
25-Sep-20,13.92992293,0,-,491.31,
26-Sep-20,395.0097781,0,-,491.26,
27-Sep-20,16.69330896,0,-,491.25,
28-Sep-20,17.86593168,0,-,491.27,
29-Sep-20,25.31995918,0,-,491.31,
30-Sep-20,11.44625618,0,-,491.37,
01-Oct-20,19.53310985,0,-,491.38,
02-Oct-20,16.90866667,0,-,491.38,
03-Oct-20,14.72522994,0,-,491.42,
04-Oct-20,47.51414293,0,-,491.41,
05-Oct-20,403.2577088,0,-,491.39,
06-Oct-20,11.43371736,0,-,491.35,
07-Oct-20,380.451962,0,-,491.31,
08-Oct-20,22.80470494,0,-,491.31,
09-Oct-20,461.1755558,0,-,491.35,
10-Oct-20,585.8087326,0,-,491.39,
11-Oct-20,720.119758,0,-,491.36,
12-Oct-20,721.145909,0,-,491.46,
13-Oct-20,688.0548968,0,-,491.46,
14-Oct-20,743.4872057,0,-,491.43,
15-Oct-20,26.6723523,0,-,491.38,
16-Oct-20,750.2226966,0,-,491.33,
17-Oct-20,632.7971484,0,-,491.32,
18-Oct-20,7.4199424,0,-,491.33,
19-Oct-20,397.573122,0,-,491.36,
20-Oct-20,306.3684612,0,-,491.35,
21-Oct-20,295.877909,0,-,491.42,
22-Oct-20,10.15141422,0,-,491.45,
23-Oct-20,330.9542763,0,-,491.46,
24-Oct-20,10.02638244,0,-,491.49,
25-Oct-20,9.68598075,0,-,491.51,
26-Oct-20,10.9034881,0,-,491.47,
27-Oct-20,13.78409518,0,-,491.48,
28-Oct-20,14.85290692,0,-,491.46,
29-Oct-20,16.12023419,0,-,491.42,
30-Oct-20,16.68280209,0,-,491.39,
31-Oct-20,16.35398746,0,-,491.4,
01-Nov-20,12.40864714,0,-,491.38,
02-Nov-20,15.11646892,0,-,491.38,
03-Nov-20,13.8712712,0,-,491.35,
04-Nov-20,13.4566427,0,-,491.31,
05-Nov-20,17.26958657,0,-,491.31,
06-Nov-20,20.33628511,0,-,491.33,
07-Nov-20,17.00660038,0,-,491.36,
08-Nov-20,12.82180407,0,-,491.36,
09-Nov-20,10.86096897,0,-,491.42,
10-Nov-20,20.08695504,0,-,491.38,
11-Nov-20,13.14431601,0,-,491.38,
12-Nov-20,12.62260455,0,-,491.36,
13-Nov-20,14.34357686,0,-,491.36,
14-Nov-20,13.24885633,0,-,491.37,
15-Nov-20,11.89708994,0,-,491.36,
16-Nov-20,10.97985005,0,-,491.37,
17-Nov-20,11.40922599,0,-,491.38,
18-Nov-20,9.37131492,0,-,491.42,
19-Nov-20,14.75983505,0,-,491.4,
20-Nov-20,13.27488595,0,-,491.39,
21-Nov-20,11.13483254,0,-,491.37,
22-Nov-20,11.46988561,0,-,491.36,
23-Nov-20,10.1143789,0,-,491.34,
24-Nov-20,12.9161142,0,-,491.31,
25-Nov-20,10.66664234,0,-,491.31,
26-Nov-20,12.69453591,0,-,491.41,
27-Nov-20,14.75221256,0,-,491.42,
28-Nov-20,13.77938486,0,-,491.39,
29-Nov-20,12.00630284,0,-,491.42,
30-Nov-20,9.81417423,0,-,491.39,
01-Dec-20,9.91552227,0,-,491.37,
02-Dec-20,12.55235604,0,-,491.36,
03-Dec-20,13.81789778,0,-,491.37,
04-Dec-20,11.401835,0,-,491.36,
05-Dec-20,10.25021534,0,-,491.37,
06-Dec-20,10.16006782,0,-,491.35,
07-Dec-20,9.9064482,0,-,491.3,
08-Dec-20,10.5770433,0,-,491.3,
09-Dec-20,7.84944454,0,-,491.4,
10-Dec-20,10.01787829,0,-,491.38,
11-Dec-20,8.187820189,0,-,491.38,
12-Dec-20,8.64204104,0,-,491.36,
13-Dec-20,6.936252556,0,-,491.33,
14-Dec-20,8.45869946,0,-,491.33,
15-Dec-20,9.21666582,0,-,491.32,
16-Dec-20,11.6445531,0,-,491.33,
17-Dec-20,8.53614109,0,-,491.31,
18-Dec-20,6.331872311,0,-,491.29,
19-Dec-20,6.33545799,0,-,491.29,
20-Dec-20,7.38749903,0,-,491.28,
21-Dec-20,7.987323344,0,-,491.29,
22-Dec-20,7.326397056,0,-,491.31,
23-Dec-20,6.07908533,0,-,491.33,
24-Dec-20,8.430152289,0,-,491.32,
25-Dec-20,4.636857143,0,-,491.32,
26-Dec-20,8.449148856,0,-,491.31,
27-Dec-20,6.68991899,0,-,491.31,
28-Dec-20,6.48839316,0,-,491.27,
29-Dec-20,6.78029528,0,-,491.25,
30-Dec-20,5.0701138,0,-,491.23,
31-Dec-20,6.71850132,0,-,491.26,0
01-Jan-21,6.300448578,0,-,491.28,
02-Jan-21,6.02957592,0,-,491.26,
03-Jan-21,5.97771163,0,-,491.27,
04-Jan-21,6.92349111,0,-,491.28,
05-Jan-21,6.88446465,0,-,491.3,
06-Jan-21,6.06512468,0,-,491.29,
07-Jan-21,5.53222801,0,-,491.32,
08-Jan-21,6.8877516,0,-,491.31,
09-Jan-21,7.13941436,0,-,491.36,
10-Jan-21,7.26068969,0,-,491.35,
11-Jan-21,6.576421274,0,-,491.36,
12-Jan-21,5.92502597,0,-,491.31,
13-Jan-21,5.16484518,0,-,491.31,
14-Jan-21,3.8621776,0,-,0,
15-Jan-21,4.632551522,0,-,491.3,
16-Jan-21,6.44935711,0,-,491.34,
17-Jan-21,6.38880371,0,-,491.33,
18-Jan-21,5.967465714,0,-,491.3,
19-Jan-21,5.41340335,0,-,491.26,
20-Jan-21,5.264169765,0,-,491.26,
21-Jan-21,4.226956,0,-,491.25,
22-Jan-21,4.752194233,0,-,491.25,
23-Jan-21,5.443291604,0,-,491.25,
24-Jan-21,5.33353618,0,-,491.25,
25-Jan-21,5.10335185,0,-,491.25,
26-Jan-21,2.723125,0,-,491.25,
27-Jan-21,3.685010267,0,-,491.25,
28-Jan-21,3.961246394,0,-,491.25,
29-Jan-21,5.022678363,0,-,491.25,
30-Jan-21,5.162186667,0,-,491.25,
31-Jan-21,6.509362456,0,-,491.15,
01-Feb-21,5.051957656,0,-,491.33,
02-Feb-21,5.494388078,0,-,491.06,
03-Feb-21,3.701256711,0,-,491.06,
04-Feb-21,3.1417796,0,-,491.03,
05-Feb-21,3.24424205,0,-,491.01,
06-Feb-21,3.197989178,0,-,491,
07-Feb-21,4.206354156,0,-,490.97,
08-Feb-21,4.142733378,0,-,490.92,
09-Feb-21,3.745203289,0,-,490.89,
10-Feb-21,3.069981844,0,-,490.9,
11-Feb-21,3.417846222,0,-,491.23,
12-Feb-21,5.430430213,0,-,491.22,
13-Feb-21,4.367604222,0,-,491.23,
14-Feb-21,3.695380986,0,-,491.15,
15-Feb-21,3.675253335,0,-,491.02,
16-Feb-21,3.708561044,0,-,490.98,
17-Feb-21,2.02033044,0,-,490.98,
18-Feb-21,2.02154795,0,-,490.97,
19-Feb-21,2.565312911,0,-,490.93,
20-Feb-21,3.38378178,0,-,490.97,
21-Feb-21,3.42419117,0,-,491.19,
22-Feb-21,3.660462274,0,-,491.26,
23-Feb-21,3.190694889,0,-,491.22,
24-Feb-21,2.348971188,0,-,491.21,
25-Feb-21,1.24595251,0,-,491.18,
26-Feb-21,2.058714556,0,-,491.15,
27-Feb-21,2.289472682,0,-,491.09,
28-Feb-21,2.678340811,0,-,491.03,
01-Mar-21,2.100982678,0,-,491.01,
02-Mar-21,1.772944545,0,-,490.99,
03-Mar-21,2.38538225,0,-,490.95,
04-Mar-21,1.689500905,0,-,490.95,
05-Mar-21,2.36853055,0,-,491.09,
06-Mar-21,2.418593246,0,-,491.23,
07-Mar-21,2.78454512,0,-,491.17,
08-Mar-21,2.812086206,0,-,491,
09-Mar-21,3.17765977,0,-,490.89,
10-Mar-21,2.493234649,0,-,490.87,
11-Mar-21,1.57161371,0,-,490.86,
12-Mar-21,1.926206818,0,-,490.85,
13-Mar-21,2.336603344,0,-,490.86,
14-Mar-21,2.366035182,0,-,490.85,
15-Mar-21,2.403276837,0,-,490.82,
16-Mar-21,2.54199324,0,-,490.77,
17-Mar-21,2.903547257,0,-,490.73,
18-Mar-21,1.5745019,0,-,491.33,
19-Mar-21,2.854560122,0,-,490.62,
20-Mar-21,2.914518845,0,-,490.57,
21-Mar-21,3.16444598,0,-,490.52,
22-Mar-21,3.504940975,0,-,490.75,
23-Mar-21,3.734820337,0,-,491.14,
24-Mar-21,3.70590632,0,-,491.11,
25-Mar-21,3.255134657,0,-,491.11,
26-Mar-21,4.546915969,0,-,491.05,
27-Mar-21,3.766018201,0,-,490.82,
28-Mar-21,3.58216912,0,-,490.71,
29-Mar-21,2.535401533,0,-,490.65,
30-Mar-21,1.960540144,0,-,490.61,
31-Mar-21,2.636950094,0,-,490.59,
01-Apr-21,1.443557289,0,-,490.56,
02-Apr-21,3.07445789,0,-,490.58,
03-Apr-21,2.237729367,0,-,490.95,
04-Apr-21,2.849943056,0,-,491,
05-Apr-21,2.646924,0,-,490.87,
06-Apr-21,2.40921275,0,-,490.94,
07-Apr-21,2.520308293,0,-,490.85,
08-Apr-21,0.500091433,0,-,490.75,
09-Apr-21,2.60517715,0,-,490.71,
10-Apr-21,2.438761888,0,-,490.64,
11-Apr-21,2.414369325,0,-,490.56,
12-Apr-21,2.512323204,0,-,490.52,
13-Apr-21,2.900423933,0,-,490.5,
14-Apr-21,3.07225,0,-,490.45,
15-Apr-21,1.49997685,0,-,490.47,
16-Apr-21,2.903931317,0,-,490.49,
17-Apr-21,3.432423539,0,-,490.51,
18-Apr-21,3.512546056,0,-,490.74,
19-Apr-21,7.286618111,0,-,491.01,
20-Apr-21,6.46845355,0,-,490.92,
21-Apr-21,3.54387154,0,-,490.76,
22-Apr-21,1.96092416,0,-,490.67,
23-Apr-21,2.995838522,0,-,490.62,
24-Apr-21,2.12936544,0,-,490.6,
25-Apr-21,2.88344872,0,-,490.58,
26-Apr-21,4.09200751,0,-,490.54,
27-Apr-21,5.39013465,0,-,490.85,
28-Apr-21,4.336348657,0,-,490.86,
29-Apr-21,3.268321496,0,-,490.73,
30-Apr-21,4.222046607,0,-,490.62,
01-May-21,5.057321514,0,-,490.56,
02-May-21,5.514836444,0,-,490.5,
03-May-21,4.619651875,0,-,490.47,
04-May-21,6.34477075,0,-,490.45,
05-May-21,5.789214091,0,-,490.62,
06-May-21,3.1660455,0,-,490.66,
07-May-21,6.034847594,0,-,490.6,
08-May-21,5.575488413,0,-,490.55,
09-May-21,5.268172113,0,-,490.51,
10-May-21,5.159223313,0,-,490.54,
11-May-21,3.984480056,0,-,490.58,
12-May-21,4.156510922,0,-,490.54,
13-May-21,2.430551456,0,-,490.5,
14-May-21,3.95796525,0,-,490.48,
15-May-21,6.663558656,0,-,490.5,
16-May-21,7.056096167,0,-,491.02,
17-May-21,6.924762663,0,-,491.2,
18-May-21,7.417094833,0,-,491.21,
19-May-21,8.931606889,0,-,491.19,
20-May-21,8.216831078,0,-,491.15,
21-May-21,9.845024825,0,-,491.17,
22-May-21,11.58071136,0,-,491.15,
23-May-21,11.62526637,0,-,491.2,
24-May-21,11.27951326,0,-,491.18,
25-May-21,9.089609333,0,-,491.19,
26-May-21,9.694815478,0,-,491.27,
27-May-21,4.768849675,0,-,491.32,
28-May-21,8.135678875,0,-,491.31,
29-May-21,11.0942865,0,-,491.31,
30-May-21,7.249145538,0,-,491.29,
31-May-21,10.06573594,0,-,491.24,
01-Jun-21,10.11642352,0,-,491.17,
02-Jun-21,10.78015778,0,-,491,
03-Jun-21,14.55987022,0,-,491.15,
04-Jun-21,17.93885075,0,-,491.13,
05-Jun-21,16.14899435,0,-,491.27,
06-Jun-21,14.65778667,0,-,491.42,
07-Jun-21,13.12992202,0,-,491.4,
08-Jun-21,13.33516366,0,-,491.33,
09-Jun-21,12.36339362,0,-,491.27,
10-Jun-21,9.708263689,0,-,491.28,
11-Jun-21,11.62461507,0,-,491.33,
12-Jun-21,9.064601413,0,-,491.36,
13-Jun-21,9.823803556,0,-,491.36,
14-Jun-21,9.506429522,0,-,491.36,
15-Jun-21,9.988302333,0,-,491.37,
16-Jun-21,8.444940778,0,-,491.36,
17-Jun-21,8.423682133,0,-,491.32,
18-Jun-21,6.724318625,0,-,491.3,
19-Jun-21,6.090985025,0,-,491.27,
20-Jun-21,8.651554911,0,-,491.29,
21-Jun-21,7.838003833,0,-,491.27,
22-Jun-21,7.098497222,0,-,491.27,
23-Jun-21,8.850212233,0,-,491.17,
24-Jun-21,6.837865967,0,-,491.2,
25-Jun-21,6.593310167,0,-,491.18,
26-Jun-21,3.614713875,0,-,491.03,
27-Jun-21,5.99342711,0,-,490.95,
28-Jun-21,5.35656804,0,-,490.89,
29-Jun-21,4.98389987,0,-,491.09,
30-Jun-21,5.21909205,0,-,491.12,
01-Jul-21,3.8734355,0,-,490.88,
02-Jul-21,4.390585978,0,-,491.12,
03-Jul-21,3.986973133,0,-,491.17,
04-Jul-21,3.86798858,0,-,491.29,
05-Jul-21,5.071755333,0,-,491.35,
06-Jul-21,5.202844189,0,-,491.35,
07-Jul-21,4.881708104,0,-,491.33,
08-Jul-21,3.162667678,0,-,491.35,
09-Jul-21,3.663994025,0,-,491.35,
10-Jul-21,2.964481178,0,-,491.34,
11-Jul-21,3.609381722,0,-,491.33,
12-Jul-21,3.523571833,0,-,491.32,
13-Jul-21,3.464250156,0,-,491.32,
14-Jul-21,3.644909856,0,-,491.31,
15-Jul-21,2.247392811,0,-,491.34,
16-Jul-21,3.485524759,0,-,491.35,
17-Jul-21,4.541946489,0,-,491.33,
18-Jul-21,4.19228816,0,-,491.37,
19-Jul-21,3.444520794,0,-,491.35,
20-Jul-21,3.071680886,0,-,491.33,
21-Jul-21,3.066545235,0,-,491.33,
22-Jul-21,2.760311106,0,-,491.33,
23-Jul-21,5.853400939,0,-,491.33,
24-Jul-21,6.645073378,0,-,491.32,
25-Jul-21,6.9089047,0,-,491.32,
26-Jul-21,7.1979806,0,-,491.33,
27-Jul-21,12.6579782,0,-,491.33,
28-Jul-21,8.84754856,0,-,491.28,
29-Jul-21,4.79783515,0,-,491.32,
30-Jul-21,9.143274633,0,-,491.38,
31-Jul-21,3.259080111,0,-,491.39,
01-Aug-21,10.19118664,0,-,491.32,
02-Aug-21,7.3965164,0,-,491.31,
03-Aug-21,6.38610803,0,-,491.31,
04-Aug-21,5.72427073,0,-,491.3,
05-Aug-21,3.48161937,0,-,491.25,
06-Aug-21,3.400556733,0,-,491.24,
07-Aug-21,3.026137383,0,-,491.26,
08-Aug-21,3.89979198,0,-,491.29,
09-Aug-21,4.21355483,0,-,491.26,
10-Aug-21,4.74500137,0,-,491.25,
11-Aug-21,4.55804964,0,-,491.25,
12-Aug-21,2.987802495,0,-,491.25,
13-Aug-21,3.578870311,0,-,491.27,
14-Aug-21,3.546208867,0,-,491.26,
